date,fiscal_year,quarter,product_number,payment_type,type_of_product,quantity,price,amount,type_of_accessory/mobile
2019-07-28,2019,2,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4130.36,4630.36,BUDGET PHONE
2019-07-28,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-07-28,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-07-29,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-07-29,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-07-30,2019,2,P/A/26,CASH,ACCESSORY,1,2295.76,2795.76,CHARGER 
2019-07-30,2019,2,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
2019-07-30,2019,2,P/M/A22,DEBIT,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
2019-07-30,2019,2,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
2019-07-30,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-07-30,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-01,2019,2,P/A/35,DEBIT,ACCESSORY,1,2042.38,2542.38,COVER
2019-08-01,2019,2,P/A/41,CASH,ACCESSORY,1,2211.86,2711.86,POWER BANK
2019-08-01,2019,2,P/A/47,CASH,ACCESSORY,1,1406.78,1906.78,WIRELESS HEADSET
2019-08-01,2019,2,P/A/50,DEBIT,ACCESSORY,1,2338.98,2838.98,WIRELESS HEADSET
2019-08-01,2019,2,P/M/A24,CASH,MOBILE,1,982.14,1482.14,BUDGET PHONE
2019-08-01,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-01,2019,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
2019-08-01,2019,2,P/M/A45,CREDIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
2019-08-01,2019,2,P/M/A46,CREDIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-01,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-01,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-02,2019,2,P/A/1,CREDIT,ACCESSORY,1,20677.97,21177.97,GALAXY WATCH
2019-08-02,2019,2,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-08-02,2019,2,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
2019-08-02,2019,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-02,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-03,2019,2,P/A/35,DEBIT,ACCESSORY,1,1830.5,2330.5,COVER
2019-08-03,2019,2,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,1610.16,2110.16,GALAXY WATCH
2019-08-03,2019,2,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-03,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-04,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-04,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2018-08-15,2018,2,P/M/A14,DEBIT,MOBILE,1,19187.5,19687.5,MIDRANGE PHONE
2018-07-16,2018,2,P/M/A13,CASH,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2018-07-22,2018,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2018-07-26,2018,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2018-07-28,2018,2,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2019-08-04,2019,2,P/M/A21,CASH,MOBILE,1,42348.21,42848.21,PREMIUM MIDRANGE PHONE
2019-08-04,2019,2,P/M/A21,CREDIT,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
2019-08-04,2019,2,P/M/A22,CASH,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
2019-08-04,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-04,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-04,2019,2,P/M/A75,MOBILE PAYMENTS,MOBILE,1,75303.58,75803.58,FLAGSHIP PHONE
2019-08-05,2019,2,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
2019-08-05,2019,2,P/A/5,MOBILE PAYMENTS,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
2019-08-05,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-05,2019,2,P/M/A46,DEBIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-05,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2018-08-02,2018,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2018-08-12,2018,2,P/M/A13,CREDIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2019-08-07,2019,2,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2019-08-07,2019,2,P/M/A1,CASH,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2018-08-18,2018,2,P/M/A13,CASH,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2019-08-07,2019,2,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-08-07,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2018-08-20,2018,2,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2018-09-12,2018,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2019-08-08,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-08,2019,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-09,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-10,2019,2,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2018-09-21,2018,2,P/M/A13,DEBIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
2019-08-10,2019,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,950.9,1450.9,BUDGET PHONE
2019-08-10,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-10,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-15,2019,2,P/M/A11,DEBIT,MOBILE,1,19436.6,19936.6,MIDRANGE PHONE
2018-07-19,2018,2,P/M/A13,CREDIT,MOBILE,1,19455.36,19955.36,MIDRANGE PHONE
2019-08-11,2019,2,P/M/A23,DEBIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-08-11,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9459.82,9959.82,BUDGET PHONE
2019-08-12,2019,2,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
2019-08-12,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-13,2019,2,P/M/A1,CASH,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2019-08-13,2019,2,P/M/A23,CREDIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-08-13,2019,2,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
2019-08-14,2019,2,P/A/44,DEBIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
2019-08-14,2019,2,P/M/A1,DEBIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-14,2019,2,P/M/A1,DEBIT,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2019-08-14,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2019-08-14,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-14,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-14,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-14,2019,2,P/M/A3,CREDIT,MOBILE,1,9459.82,9959.82,BUDGET PHONE
2019-08-14,2019,2,P/M/A3,DEBIT,MOBILE,1,9459.82,9959.82,BUDGET PHONE
2019-08-14,2019,2,P/M/A6,DEBIT,MOBILE,1,4130.36,4630.36,BUDGET PHONE
2019-08-14,2019,2,P/M/A6,CASH,MOBILE,1,4130.36,4630.36,BUDGET PHONE
2019-08-14,2019,2,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4130.36,4630.36,BUDGET PHONE
2019-08-14,2019,2,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-08-14,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2020-08-03,2020,2,P/M/A12,CREDIT,MOBILE,1,19838.14,20338.14,MIDRANGE PHONE
2020-09-08,2020,2,P/M/A12,DEBIT,MOBILE,1,19838.14,20338.14,MIDRANGE PHONE
2020-08-17,2020,2,P/M/A12,DEBIT,MOBILE,1,19838.98,20338.98,MIDRANGE PHONE
2020-08-18,2020,2,P/M/A12,DEBIT,MOBILE,1,19838.98,20338.98,MIDRANGE PHONE
2020-08-26,2020,2,P/M/A12,CASH,MOBILE,1,19838.98,20338.98,MIDRANGE PHONE
2019-08-15,2019,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-15,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2020-08-31,2020,2,P/M/A12,MOBILE PAYMENTS,MOBILE,1,19838.98,20338.98,MIDRANGE PHONE
2019-08-16,2019,2,P/M/A21,MOBILE PAYMENTS,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
2019-08-16,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9459.82,9959.82,BUDGET PHONE
2019-08-16,2019,2,P/M/A46,MOBILE PAYMENTS,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2019-08-16,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-17,2019,2,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2019-08-17,2019,2,P/M/A1,CREDIT,MOBILE,1,6563.4,7063.4,BUDGET PHONE
2019-08-17,2019,2,P/M/A1,CREDIT,MOBILE,1,6563.39,7063.39,BUDGET PHONE
2019-08-17,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.93,10258.93,BUDGET PHONE
2019-08-17,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-17,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-17,2019,2,P/M/A39,MOBILE PAYMENTS,MOBILE,1,31553.58,32053.58,PREMIUM MIDRANGE PHONE
2019-08-17,2019,2,P/M/A6,DEBIT,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-08-18,2019,2,P/A/32,CREDIT,ACCESSORY,1,685.6,1185.6,COVER
2018-07-05,2018,2,P/M/A13,DEBIT,MOBILE,1,20026.78,20526.78,MIDRANGE PHONE
2019-08-18,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-18,2019,2,P/M/A59,DEBIT,MOBILE,1,8866.08,9366.08,BUDGET PHONE
2019-08-18,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-19,2019,2,P/A/35,CREDIT,ACCESSORY,1,1972.04,2472.04,COVER
2019-08-19,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-19,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-19,2019,2,P/M/A6,DEBIT,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-08-19,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-20,2019,2,P/M/A23,CASH,MOBILE,1,794.64,1294.64,BUDGET PHONE
2019-08-20,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-21,2019,2,P/A/5,CASH,ACCESSORY,1,16448.3,16948.3,GALAXY WATCH
2019-08-21,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-21,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-21,2019,2,P/M/A75,DEBIT,MOBILE,1,75303.58,75803.58,FLAGSHIP PHONE
2019-08-22,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,4,6486.61,27946.43,BUDGET PHONE
2019-08-22,2019,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,982.14,1482.14,BUDGET PHONE
2019-08-22,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-22,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-22,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-22,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-22,2019,2,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-23,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-23,2019,2,P/M/A6,CASH,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-08-23,2019,2,P/M/A75,DEBIT,MOBILE,1,75303.58,75803.58,FLAGSHIP PHONE
2019-08-23,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-23,2019,2,P/M/A77,CREDIT,MOBILE,1,79856.24,80356.24,LUXURY PHONE
2019-08-23,2019,2,P/M/A77,CREDIT,MOBILE,1,70928.58,71428.58,FLAGSHIP PHONE
2019-08-23,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-24,2019,2,P/A/1,MOBILE PAYMENTS,ACCESSORY,1,20677.96,21177.96,GALAXY WATCH
2019-08-24,2019,2,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-08-24,2019,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-24,2019,2,P/M/A1,CASH,MOBILE,6,6486.61,41919.64,BUDGET PHONE
2019-08-24,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-24,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-24,2019,2,P/M/A75,DEBIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2019-08-24,2019,2,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-24,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-25,2019,2,P/A/23,CASH,ACCESSORY,1,686.44,1186.44,CHARGER 
2019-08-25,2019,2,P/A/27,CREDIT,ACCESSORY,1,4583.9,5083.9,CHARGER 
2019-08-25,2019,2,P/A/7,DEBIT,ACCESSORY,1,1025.42,1525.42,GALAXY WATCH
2019-08-25,2019,2,P/M/A21,CASH,MOBILE,1,35213.4,35713.4,PREMIUM MIDRANGE PHONE
2019-08-25,2019,2,P/M/A76,DEBIT,MOBILE,1,62000.0,62500.0,FLAGSHIP PHONE
2019-08-25,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-25,2019,2,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-25,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-26,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-27,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-27,2019,2,P/M/A1,CREDIT,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-27,2019,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,973.22,1473.22,BUDGET PHONE
2019-08-29,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-08-29,2019,2,P/M/A1,DEBIT,MOBILE,1,7080.36,7580.36,BUDGET PHONE
2019-08-29,2019,2,P/M/A24,DEBIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
2019-08-29,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-29,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-30,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-08-30,2019,2,P/T/S2,CREDIT,TABLET,1,10084.74,10584.74,BUDGET TABLET
2019-08-31,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-31,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-08-31,2019,2,P/M/A76,MOBILE PAYMENTS,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
2019-08-31,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-08-31,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-01,2019,2,P/A/35,CASH,ACCESSORY,1,2042.38,2542.38,COVER
2019-09-01,2019,2,P/A/7,DEBIT,ACCESSORY,1,1533.9,2033.9,GALAXY WATCH
2019-09-01,2019,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-01,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-01,2019,2,P/M/A23,DEBIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-01,2019,2,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-02,2019,2,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-09-02,2019,2,P/A/44,DEBIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
2019-09-02,2019,2,P/M/A25,CASH,MOBILE,1,1366.08,1866.08,BUDGET PHONE
2019-09-02,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-02,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-02,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-03,2019,2,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-09-03,2019,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-03,2019,2,P/M/A21,CREDIT,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
2019-09-04,2019,2,P/M/A23,CASH,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-04,2019,2,P/M/A23,DEBIT,MOBILE,1,705.36,1205.36,BUDGET PHONE
2019-09-04,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-04,2019,2,P/M/A7,DEBIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-05,2019,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,883.92,1383.92,BUDGET PHONE
2019-09-06,2019,2,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1788.14,2288.14,COVER
2019-09-06,2019,2,P/A/44,CREDIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
2019-09-06,2019,2,P/M/A1,CASH,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-06,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-06,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-06,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-06,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-07,2019,2,P/A/34,MOBILE PAYMENTS,ACCESSORY,1,5093.22,5593.22,COVER
2019-09-07,2019,2,P/A/50,DEBIT,ACCESSORY,1,2105.94,2605.94,WIRELESS HEADSET
2019-09-07,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-07,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-07,2019,2,P/M/A7,CASH,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-07,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-08,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-08,2019,2,P/M/A3,DEBIT,MOBILE,1,9758.93,10258.93,BUDGET PHONE
2019-09-08,2019,2,P/M/A30,DEBIT,MOBILE,1,97713.4,98213.4,LUXURY PHONE
2019-09-08,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-08,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-08,2019,2,P/M/A76,CREDIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
2019-09-09,2019,2,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-09-09,2019,2,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,1957.62,2457.62,WIRELESS HEADSET
2019-09-10,2019,2,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,COVER
2019-09-10,2019,2,P/A/7,CASH,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
2019-09-10,2019,2,P/M/A24,MOBILE PAYMENTS,MOBILE,1,928.58,1428.58,BUDGET PHONE
2019-09-10,2019,2,P/M/A6,CASH,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-09-11,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-11,2019,2,P/M/A6,CREDIT,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-09-11,2019,2,P/M/A65,CREDIT,MOBILE,1,5262.72,5762.72,BUDGET PHONE
2019-09-12,2019,2,P/M/A23,CASH,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-12,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-12,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-12,2019,2,P/M/A7,MOBILE PAYMENTS,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-13,2019,2,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,POWER BANK
2019-09-13,2019,2,P/A/44,CREDIT,ACCESSORY,1,7550.84,8050.84,WIRELESS EARPHONES
2019-09-13,2019,2,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8874.11,9374.11,BUDGET PHONE
2019-09-13,2019,2,P/M/A3,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-13,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.93,10258.93,BUDGET PHONE
2019-09-13,2019,2,P/M/A3,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-13,2019,2,P/M/A7,CREDIT,MOBILE,1,13330.36,13830.36,BUDGET PHONE
2019-09-14,2019,2,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-09-14,2019,2,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1872.88,2372.88,COVER
2019-09-14,2019,2,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2019-09-14,2019,2,P/M/A23,CREDIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-14,2019,2,P/M/A23,MOBILE PAYMENTS,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-14,2019,2,P/M/A77,CREDIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-15,2019,2,P/M/A1,MOBILE PAYMENTS,MOBILE,1,6633.92,7133.92,BUDGET PHONE
2019-09-15,2019,2,P/M/A23,CASH,MOBILE,1,750.0,1250.0,BUDGET PHONE
2019-09-15,2019,2,P/M/A29,CREDIT,MOBILE,1,526.78,1026.78,BUDGET PHONE
2019-09-15,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-15,2019,2,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-09-15,2019,2,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-16,2019,2,P/A/35,DEBIT,ACCESSORY,1,1788.14,2288.14,COVER
2019-09-16,2019,2,P/A/50,MOBILE PAYMENTS,ACCESSORY,1,2211.86,2711.86,WIRELESS HEADSET
2019-09-16,2019,2,P/M/A22,DEBIT,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
2019-09-16,2019,2,P/M/A3,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
2019-09-16,2019,2,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-09-17,2019,2,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-09-18,2019,2,P/M/A21,MOBILE PAYMENTS,MOBILE,1,42348.22,42848.22,PREMIUM MIDRANGE PHONE
2019-09-19,2019,2,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
